Unnamed: 0,brand,title,image_link,num_colors,colors,dimensions,capacity,laptop,carry on,weight,price,tags,desc
345,Topo Designs,Topo Designs x So iLL Cosmos Pack,https://cdn.shopify.com/s/files/1/0277/0693/products/Cosmos-Pack-1.jpg?v=1590519971,1,['White / Turquoise'],,14.4 L,"11""",0,0,59.0,['similar product'],"   
  We teamed up with our friends at So iLL to bring back a favorite from the Topo Designs archives. The Topo Designs x So iLL Cosmos Pack is a limited edition top-loader that’s built to haul everything you need for a day at the gym or crag.        Description         
A collab pack you’ll want to hold onto. With a spacious interior and plenty of external gear attachment points, the Topo Designs x So iLL Cosmos Pack is a capable carry-all that’s ready for days on the wall or packing everything you need to hit the gym after work. A small internal zippered pocket keeps easily-lost gear organized while a large zippered front pocket means your must-haves stay accessible and don’t sink to the bottom of your pack.  Front daisy chain webbing for gear attachment Large zippered pocket at front Small internal zippered pocket 
        Features &amp; Specs         
 Front daisy chain webbing for gear attachment Large zippered pocket at front Small internal zippered pocket Internal laptop sleeve  Materials: 1000D nylon, 420D nylon pack cloth collar; 210D nylon pack cloth liner Dimensions: 11""w x 18""h x 5.5"" d without collar; 11""w x 25""h x 5.5""d with collar Volume: 880 cu. in. / 14.4 L Made in USA
         "
346,Topo Designs,Mountain Hydro Hip Pack,https://cdn.shopify.com/s/files/1/0277/0693/files/S24-U-Mountain-Hydro-Hip-Pack-OliveHemp-941404369-Quarter-1.jpg?v=1717524118,5,"['Olive / Hemp', 'Loganberry / Bone White', 'Geode Green / Sea Pine', 'Black', 'Mustard / Clay']",,4.4 L,"00""",0,0,79.0,"['collection: Mountain', 'coming-soon', 'crossbody bags', 'new', 'sling']","   
  *Water bottle not included.   Introducing the Mountain Hydro Hip Pack. Made to keep you hydrated during hikes, rides, or climbs. It features two stretch water bottle pockets designed to hold a standard size bike bottle up to 22oz. This versatile carry includes an adjustable belt with side cinch and gear straps for a comfortable fit. Built for any environment, it comes with multiple attachment points to carry extra gear throughout the day.        Features &amp; Specs         
 Spacious zippered main compartment Zippered accessory pocket Two stretch water bottle pockets with cord lock Bungee pass through with cord lock Adjustable gear straps Front daisy chain Grab handle Side zipper pocket Side pass through Compression molded back panel Adjustable belt with side cinch  Materials: 200D 100% Recycled Lightweight Nylon Ripstop, 210D 100% Recycled Nylon Liner Dimensions: 6.75""H x 10.5""W x 3.8""D Volume: 269 cu. in. / 4.4 L Made in Vietnam
        Sustainability         We are dedicated to sustainability, incorporating recycled materials into all of our bags to minimize our environmental impact. Our production processes hold certifications from both WRAP® and Fair Wear, guaranteeing adherence to fair labor standards that prioritize the safety, health, and well-being of our devoted employees. Additionally, our MAP Guarantee™ Repairs Program offers added assurance and support.         "
347,Topo Designs,Dirt Belt Bag,https://cdn.shopify.com/s/files/1/0277/0693/files/S24-U-Dirt-Hip-Pack-Sahara-941405271-Quarter-1_51896c4b-66af-4f27-86df-c078f9e20bbd.jpg?v=1717524521,4,"['Sahara Terrain', 'Black', 'Sea Pine', 'Marsala']",,1.25 L,"00""",0,0,39.0,"['collection: Dirt', 'coming-soon', 'crossbody bags', 'new', 'purse', 'sling']","   
  Introducing the Dirt Belt Bag made from 100% organic cotton canvas, offering comfort worn around your waist or crossbody. The versatile 2-way carry includes an adjustable web belt for a secure fit. Keep your essentials safe with a zippered main compartment, top stash pocket, and a convenient back drop-in pocket for easy access.        Features &amp; Specs         
 Zippered main compartment Zippered top stash pocket Back drop in pocket Adjustable web belt Internal key hook  Materials: 100% Organic Cotton Canvas, Enzyme washed Dimensions: 7.5""W x 5""H x 2""D Volume: 75 cu. in. / 1.25 L Made in Vietnam
        Sustainability         We are dedicated to sustainability, incorporating responsibly-sourced organic cotton into our products. Our zippers and hardware are crafted from recycled materials, minimizing our environmental impact. Our production processes hold certifications from both WRAP® and Fair Wear, guaranteeing adherence to fair labor standards that prioritize the safety, health, and well-being of our devoted employees. Additionally, our MAP Guarantee™ Repairs Program offers added assurance and support.         "
348,Topo Designs,Mountain Waist Pack,https://cdn.shopify.com/s/files/1/0277/0693/files/S24-U-Mountain-Waist-Pack-OliveHemp-941302369-Quarter-1.jpg?v=1717525071,6,"['Khaki / Black Meteor', 'Geode Green / Sea Pine', 'Olive / Hemp', 'Loganberry / Bone White', 'Mustard / Clay', 'Black / Black']",,2 L,"00""",0,0,49.0,"['collection: Mountain', 'coming-soon', 'crossbody bags', 'diaper', 'fishing', 'new-color', 'sling']","   
  Waist pack, fanny pack, hip bag, bum bag. Wear it over the shoulder, around the waist, however you want. The Mountain Waist Pack is our take on the ideal adventure companion—a lightweight and agile everyday carry small bag that's with you every step of the way.        Features &amp; Specs         
 Two pockets  Heavy-duty YKK zippers  Adjustable webbing strap  100% lightweight recycled nylon with custom printed pattern  Materials: 400D 100% recycled nylon, 210D 100% recycled nylon liner Dimensions: 9""w x 5.5""h x 2.5""d Volume: 122 cu. in. / 2 L Made in Vietnam
        Sustainability          Fair Wear certified production, meeting fair labor standards for the safety, health, and wellness of employees 100% recycled nylon with high abrasion resistance, equating to a longer product lifespan Fabrics from certified dye mills, ensuring the chemical composition of textile products consists of healthy and safe materials YKK heavy-duty zippers for durability MAP Guarantee™ Repairs Program          "
349,Topo Designs,Light Pack,https://cdn.shopify.com/s/files/1/0277/0693/files/F24-U-LightPack-DarkKhaki-Navy-941301257-Quarter-1.jpg?v=1721152540,6,"['Dark Khaki / Navy', 'Beetle / Spice', 'Bone White', 'Navy / Mustard', 'Navy / Multi', 'Rose / Geode Green']",,15 L,"00""",0,0,79.0,"['backpack style', 'backpacks', 'coming-soon', 'diaper', 'laptop backpacks', 'new-color', 'YGroup_lightpack']","          
  Stay light on your feet and style forward with the new and improved Light Pack. This redesigned pack now features a durable 100% recycled nylon exterior. The Light Pack weighs in with the features you need from an essential daily pack: internal laptop sleeve, padded shoulder straps, and a roomy main compartment. If you're looking for a versatile everyday, everywhere bag, the Light Pack is a heavy hitter.        Description         
With a padded base and sides and a large internal laptop sleeve, the Light Pack is designed to keep your stuff safe when you're running through the quad or hiking in the woods. The diagonal exterior zippered pocket features two slip pockets for organization. Our signature PackFast™ Travel Bag attachment loops mean you can hook the Light Pack up to our Global Travel Bag to consolidate your travel system into one easy-to-carry form.  Padded base and sides Internal laptop sleeve Exterior zippered pocket with organization 
        Features &amp; Specs         
 Padded base and sides Internal laptop sleeve Exterior zippered pocket with organization PackFast™ Travel Bag Attachment Loops 100% recycled nylon  Materials: 400D recycled nylon pack cloth Dimensions: 10″w x 17.5″h x 5.5″d  Volume: 915 cu. in. / 15 L Made in Vietnam
        Sustainability          Fair Wear certified production, meeting fair labor standards for the safety, health, and wellness of employees. 100% recycled nylon with high abrasion resistance, equating to a longer product lifespan. Fabrics from certified dye mills, ensuring the chemical composition of textile products consists of healthy and safe materials. YKK heavy-duty zippers for durability. MAP Guarantee™ Repairs Program.          "
350,Topo Designs,Session Pack,https://cdn.shopify.com/s/files/1/0277/0693/files/F23-U-School-Pack-Forest-Khaki-942301314-Quarter-1.jpg?v=1717524288,5,"['Forest / Khaki', 'Sea Pine / Mustard', 'Black', 'Coral / Peppercorn', 'Olive / Navy']",,20 L,"13""",0,0,89.0,"['backpack style', 'backpacks', 'coming-soon', 'diaper', 'laptop backpacks', 'new-color']","   
  Introducing the Session Pack: our newest agile backpack with top-notch features, classic Topo styling, and ample space for the days' gear, because being on the move should be stress-free.        Features &amp; Specs         
 Top carry handle  Outside pocket with interior organization  External laptop sleeve fits most 13"" laptops Daisy-chain webbing on front pocket  Heavy-duty YKK zippers  Spacer mesh shoulder straps  Extended zippered opening for easy packing  Two water bottle holders capable of fitting a 32 oz. Nalgene®  Materials: 400D/1000D recycled nylon Dimensions: 16.5H x 11.5 W x 5.5D Volume: 1233 cu in / 20L Made in Vietnam
        Sustainability          Fair Wear certified production, meeting fair labor standards for the safety, health, and wellness of employees. 100% recycled nylon with high abrasion resistance, equating to a longer product lifespan. Fabrics from certified dye mills, ensuring the chemical composition of textile products consists of healthy and safe materials. YKK heavy-duty zippers for durability. MAP Guarantee™ Repairs Program.          "
351,Topo Designs,TopoLite™ Pack Bag - 10L,https://cdn.shopify.com/s/files/1/0277/0693/files/S24-U-TopoLite-Pack-Bag-10L-Moss-632203336-Quarter-1.jpg?v=1710952528,3,"['Moss', 'Black', 'Pond Blue']",,10 L,"00""",0,0,29.0,"['bag accessories', 'collection: Global', 'packable', 'packfast', 'travel accessories']","          
  Whether you're heading deep into the woods, down the river, or across the pond, the TopoLite™ Pack Bag 10L helps keep you organized without tacking on unnecessary weight.        Description         
The TopoLite™ Pack Bag 10L is a simple, but functional bag that makes for a smart addition to your trip and travel kit. Featuring a large U-shape opening for easy loading and unloading; a micro web carry handle for hauling it in, out, and around; and durable YKK zippers to make sure your stash stays secured.  Lightweight recycled nylon ripstop Silicone water resistant coating Sized to fit tees, pants, shorts and more 
        Features &amp; Specs         
 U-shape opening for easy loading Micro web carry handle YKK zippers with micro cord pulls Micro web pull tabs Water resistant 100% recycled lightweight nylon  Materials: 40D lightweight 100% recycled nylon ripstop with silicone water resistant coating Dimensions: 14""h x 10""w x 3""d Volume: 610 cu. in. / 10 L Weight: 2.4 oz Made in Vietnam
        Sustainability          Fair Wear certified production, meeting fair labor standards for the safety, health, and wellness of employees 100% recycled nylon MAP Guarantee™ Repairs Program          "
352,Topo Designs,Mountain Pack 28L,https://cdn.shopify.com/s/files/1/0277/0693/files/S24-U-Mountain-Pack-28L-MustardBlack-931217753-Quarter-1.jpg?v=1709930701,3,"['Olive / Hemp', 'Geode Green / Sea Pine', 'Mustard / Black']",,28 L,"11.5""",0,0,179.0,"['backpack style', 'backpacks', 'camera bags', 'collection: Mountain', 'coming-soon', 'hiking backpacks', 'laptop backpacks', 'new-color', 'travel backpacks', 'weekend bags', 'YGroup_mountainpack']","   
         Made with super strong, lightweight recycled nylon, the Mountain Pack 28L fits all the essentials in a streamlined carry, blending modern mountain design with style and utility. Technical trims and practical features make it an excellent outdoor adventure piece. With an internal laptop sleeve, this companion works as hard on the commute to work or school, as it does hitting the trail.   Also available in 16L.        Description         
Spacer mesh back panel and shoulder straps make the Mountain Pack a more comfortable carry on the way up to climb, hauling around town or navigating the trail. Organization pockets make it easy to get through TSA, while large side pockets fit full sized water bottles. Four compression straps adjust to the load size, while durable daisy chain webbing is perfect for securing extra gear or attaching a bike light.  Waist strap with zippered stash pocket Oversized water bottle pockets RidgeBack™ molded back panel construction with contoured straps and load lifters 
        Features &amp; Specs         
 Large main compartment with J-panel front opening Center front expandable dump pocket Exterior zippered laptop access Waist strap with zippered stash pocket Oversized water bottle pockets Hydration port and tube access RidgeBack™ molded back panel construction with contoured straps and load lifters  Materials: 200D lightweight recycled nylon ripstop, 210D recycled nylon liner Dimensions: 11.5""w x 19""h x 7""d Volume: 1708 cu. in. / 28 L Made in Vietnam
        Sustainability          Fair Wear certified production, meeting fair labor standards for the safety, health, and wellness of employees 100% recycled nylon with high abrasion resistance, equating to a longer product lifespan Fabrics from certified dye mills, ensuring the chemical composition of textile products consists of healthy and safe materials YKK heavy-duty zippers for durability MAP Guarantee™ Repairs Program          "
353,Topo Designs,Daypack Classic,https://cdn.shopify.com/s/files/1/0277/0693/files/F24-U-DaypackClassic-Beetle-Spice-932101372-Quarter-1.jpg?v=1721149795,5,"['Beetle / Spice', 'Navy / Mustard', 'Bone White / Black', 'Black / Black', 'Sage / Pond Blue']",,21.6 L,"15""",0,0,99.0,"['backpack style', 'backpacks', 'coming-soon', 'daypacks', 'diaper', 'hiking backpacks', 'laptop backpacks', 'new-color', 'travel backpacks', 'work backpacks', 'work bag']","          
  The Daypack Classic: one of our first silhouettes. This stylish and functional pack is the ideal travel companion, schoolmate or pack mule whether you're commuting through town, across campus, or hitting the trail. Made from recycled nylon.        Description         
With a laptop sleeve, it’s great as an everyday work bag, yet it has enough room for extra layers on the trail. A 1000D recycled nylon exterior is both durable and resilient, while a coated 210D recycled nylon lines the inner compartment for easy clean up. The action leather lash tab is perfect for securing extra gear or attaching a bike light.  Spacious main compartment External laptop sleeve fits most 15” laptops 100% recycled nylon 
        Features &amp; Specs         
 Top carry handle U-shape access to main compartment Action leather lash tab Internal sleeve fits most 15"" laptops External laptop sleeve fits most 15” laptops Large diagonal exterior zippered pocket Side water bottle pockets Comfortable contoured padded shoulder straps Heavy-duty #10 YKK zippers Ice axe loop PackFast™ Travel Bag attachment loops  Materials: 1000D recycled nylon, 210D recycled nylon liner Dimensions: 11""w x 19""h x 5""d Volume: 1285 cu. in. / 21.6 L Made in Vietnam
        Sustainability          Fair Wear certified production, meeting fair labor standards for the safety, health, and wellness of employees. 100% recycled nylon with high abrasion resistance, equating to a longer product lifespan. Fabrics from certified dye mills, ensuring the chemical composition of textile products consists of healthy and safe materials. YKK heavy-duty zippers for durability. MAP Guarantee™ Repairs Program.          "
354,Topo Designs,Daypack Tech,https://cdn.shopify.com/s/files/1/0277/0693/products/daypack-tech-black-1.jpg?v=1709757330,2,"['Black', 'Forest']",,21 L,"15""",0,0,129.0,"['backpack style', 'backpacks', 'carry on', 'collection: Global', 'daypacks', 'diaper', 'hiking backpacks', 'hover: disabled', 'laptop backpacks', 'packfast', 'travel backpacks', 'work backpacks', 'work bag']","          
  Classic style, unlimited functionality, upgraded. Drawing from an early Topo icon, the upgraded Daypack Tech is constructed from recycled nylon, featuring an external laptop sleeve, weather resistant YKK zippers, expandable water bottle pockets, and a comfortable RidgeBack™ molded back panel.        Description         
Made from durable 1000D recycled nylon with easy access to a large main compartment. An exterior front pocket allows for quick access to smaller items and an external padded laptop sleeve keeps your computer secure. A large internal sleeve can be used for notebooks, a laptop or other gear.  Spacious main compartment External laptop sleeve fits most 15” laptops Recycled nylons 
        Features &amp; Specs         
 Top carry handle U-shape access to main compartment Action leather lash tab External laptop sleeve fits most 15” laptops Internal sleeve fits most 15"" laptops  Large diagonal exterior zippered pocket Expandable side water bottle pockets Comfortable contoured padded shoulder straps Color matched woven label Color matched hardware Coated heavy-duty #10 YKK zippers Paracord with reflective ticking RidgeBack™ back panel Ice axe loop PackFast™ Travel Bag attachment loops  Materials: 1000D recycled nylon, 210D recycled nylon liner Dimensions: 11""w x 19""h x 5""d Volume: 1285 cu. in. / 21 L Made in Vietnam
        Sustainability          Fair Wear certified production, meeting fair labor standards for the safety, health, and wellness of employees. 100% recycled nylon with high abrasion resistance, equating to a longer product lifespan. Fabrics from certified dye mills, ensuring the chemical composition of textile products consists of healthy and safe materials. YKK heavy duty zippers for durability. MAP Guarantee™ Repair Program.          "
355,Topo Designs,Topo Designs x Keen River Subalpine Hip Pack,https://cdn.shopify.com/s/files/1/0277/0693/products/keen-river-subalpine-hip-pack-2.jpg?v=1620749319,1,['Turquoise'],,2.4 L,"9""",0,0,47.0,['similar product'],"   
  The River Subalpine Hip Pack is a great for carrying your essentials while exploring the mountains or the city. A compact tool, snack and gear hauler for any trail session or river hang, long or short. Finished with a custom woven Topo Designs x KEEN label.        Description         Topo Designs has partnered with KEEN Europe to bring you a capsule collection inspired by our love for rivers and river culture. Consciously created, each piece is made with recycled materials. From mountain waters to city trails, the Topo Designs x KEEN Capsule Collection helps navigate your path with style, color, and versatility.        Features &amp; Specs         
 Quick-access top accessory pocket Exterior shock cord bungee attachment with cord lock D-ring accessory attachment points Adjustable compression straps RidgeBack panel Dual-adjust waist strap with quick-release D-ring hardware  Materials: 1000D recycled nylon, 420D nylon pack cloth, 210D nylon pack cloth liner Dimensions: 9""w x 5.5""h x 3""d Volume: 148.5 cu. in. / 2.4 L Made in Vietnam
        Sustainability          Fair Wear certified production. Meeting fair labor standards for the safety, health, and wellness of employees. 100% recycled nylon with high abrasion resistance equates to a longer product lifespan. YKK heavy duty zippers for durability. MAP Guarantee(TM) Repair Program.          "
356,Topo Designs,Topo Designs x Keen River Backpack Tote,https://cdn.shopify.com/s/files/1/0277/0693/products/keen-river-bag-3.jpg?v=1620752207,1,['Turquoise'],,12.8 L,"10.5""",0,0,109.0,['similar product'],"   
  The brand new River Bag functions as a daily carry, or a weekend trip companion. Mesh sides allow for swim trunks, towels or UNEEKs to dry in transit, adjustable shoulder straps and backpack straps allow for multiple carrying options. Designed for a day on the water yet agile on the trail or your commute.        Description         Topo Designs has partnered with KEEN Europe to bring you a capsule collection inspired by our love for rivers and river culture. Consciously created, each piece is made with recycled materials. From mountain waters to city trails, the Topo Designs x KEEN Capsule Collection helps navigate your path with style, color, and versatility.        Features &amp; Specs         
 Adjustable webbing shoulder straps  Backpack straps  Breathable mesh sides  Cinch top closure  Dual front zippered pockets  Top and side compression straps  Internal organization sleeve  Padded base  Materials: 1000D recycled nylon, 200D nylon pack cloth collar &amp; liner Dimensions: 10.5""w x 15"" h x 5""d  Volume: 12.8L / 781 cu. in. Made in Vietnam
        Sustainability          Fair Wear certified production. Meeting fair labor standards for the safety, health, and wellness of employees. 100% recycled nylon with high abrasion resistance equates to a longer product lifespan. YKK heavy duty zippers for durability. MAP Guarantee(TM) Repair Program.          "
357,Topo Designs,Topo Designs x Nanga x Natal Design Rover Shoulder Pack,https://cdn.shopify.com/s/files/1/0277/0693/products/f20_pr_topodesignsxnanga_9_50352137288_ocopy.jpg?v=1600467513,1,['Camo / Olive'],,,"15""",0,0,119.0,['similar product'],"   
  The Rover Shoulder Pack incorporates Natal 1000D outer camouflage nylon with a 400D blaze orange interior pack cloth. Built with YKK zippers, coyote brown webbing, a branded leather patch, and internal laptop sleeve (fits up to 15"").        Features &amp; Specs         
 3-way carry  Heavy-duty plastic hardware Two exterior zip pockets Side water bottle pockets Interior padded laptop sleeve Interior zip pocket  Materials: 1000D Natal outer camouflage nylon, 400D interior pack cloth Dimensions: 12.5""w x 15""h x 5.5""d Volume: 1030 cu. in. / 16.9 LThis limited run Pack is made in Colorado, USA
         "
358,Topo Designs,Topo Designs x Danner Mountain Pack,https://cdn.shopify.com/s/files/1/0277/0693/products/f19_pr_topodesignsxdanner_mountainpack_1_49030762012_ocopy.jpg?v=1585850332,1,['Pool Blue / Purple'],,36.8 L,"50""",0,0,189.0,['similar product'],"   
  This limited-run take on the Mountain Pack incorporates design elements from the Topo Designs x Danner Trail 2650, including the bold color choices. The yellow hi-vis liner of the pack matches the shoe’s interior and red paracord zipper pulls mirror the laces.        Description         
Spacer mesh back panel and shoulder straps make the Mountain Pack a more comfortable carry on the way up to climb, hauling around town or navigating the trail. Organization pockets make it easy to get through TSA, while large side pockets fit a 32oz Nalgene. Four compression straps adjust to the load size, while durable daisy chain webbing is perfect for securing extra gear or attaching a bike light.  Internal laptop sleeve Large main compartment with cinch top access Front zippered pocket with organization panel 
        Features &amp; Specs         
 Large main compartment Flap top with G-hook buckle closure Drawstring cinch closure to main compartment Internal sleeve fits most 15"" laptops Internal zippered security pocket Zippered top flap pocket Deep side water bottle pockets with cinch closure Large vertical exterior zippered pocket with organization panel Large vertical exterior zippered access to main compartment Hydration/headphone port Vertical daisy chain webbing Adjustable ice axe loops Side and bottom compression straps Top carry handle Contoured padded spacer mesh shoulder straps Breathable mesh back panel Sternum strap and removable waist strap Padded base Heavy-duty plastic hardware Oversized waterproof YKK zippers  Materials: 1000D nylon exterior, 210D coated pack cloth liner Dimensions: 11.5""w x 19""h x 7""d Volume: 2244.5 cu. in. / 36.8 L Made in Vietnam
         "
359,Topo Designs,Topo Designs x Coors Light Light Pack,https://cdn.shopify.com/s/files/1/0277/0693/products/s20_pr_coors_lightpack_12_49641584732_o_copy.jpg?v=1583792233,1,['Red / Black Ripstop'],,18.5 L,"15""",0,0,39.0,['similar product'],"   
  With a shared commitment to quality and a passion for our home in the Rockies, the Topo Designs x Coors Light collaboration is a partnership we’d drink to. This limited-run Light Pack has an internal laptop sleeve, roomy main compartment and Coors Light patch on the front zippered pocket. Cheers.        Description         Travel (Coors) Light. With a padded base and sides and a large internal laptop sleeve, the Topo Designs x Coors Light Light Pack is designed to keep your stuff safe when you're exploring the Rocky Mountains or just chilling out. The diagonal exterior zippered pocket features two slip pockets for organization, and our signature PackFast Travel Bag attachment loops mean you can hook the Light Pack to your travel system for easy carrying.        Features &amp; Specs         
 U-shape access to main compartment Padded base and sides Internal sleeve fits most 15"" laptops Large diagonal exterior zippered pocket with dual slip pockets Key clip Padded shoulder straps Top carry handle Heavy-duty plastic hardware and YKK zippers with paracord pulls Webbing pull tabs Travel Bag attachment loops  Materials: 420D nylon pack cloth, 420D nylon ripstop pack cloth Dimensions: 10″w x 17.5″h x 5.5″d Volume: 1130.5 cu. in. / 18.5 L Made in Vietnam
         "
360,Topo Designs,Pack Bag - 5L,https://cdn.shopify.com/s/files/1/0277/0693/files/S24-U-Pack-Bag-5L-DarkKhaki-931108251-Quarter-1.jpg?v=1708637188,4,"['Black', 'Dark Khaki', 'Olive', 'Navy']",,5 L,"7""",0,0,19.0,"['bag accessories', 'collection: Global', 'coming-soon', 'new-color', 'packable', 'packfast', 'travel accessories']","          
  A must-have for organized one-bag travel. The Pack Bag 5L is the perfect size for carrying socks, underwear and t-shirts.   Also available in 10L.        Description         
Our version of packing cubes, our modular Pack Bags are designed to nest perfectly in our Travel Bags and Travel Bag Roller for a space-efficient, time-saving packing experience. Optimizing your luggage has never been easier.  U-shape opening for easy loading Sized for small apparel or toiletries 
        Features &amp; Specs         
 U-shape opening for easy loading Top carry handle Heavy-duty YKK zippers with paracord pulls Webbing pull handles  Materials: 400D recycled pack cloth Dimensions: 7""h x 3”d x 10”w Volume: 305 cu. in. / 5 L Made in Vietnam
        Sustainability          Fair Wear certified production, meeting fair labor standards for the safety, health, and wellness of employees. 100% recycled nylon with high abrasion resistance, equating to a longer product lifespan. Fabrics from certified dye mills, ensuring the chemical composition of textile products consists of healthy and safe materials. YKK heavy-duty zippers for durability. MAP Guarantee™ Repairs Program.          "
361,Topo Designs,Rover Pack Classic,https://cdn.shopify.com/s/files/1/0277/0693/files/F24-U-RoverPackClassic-Beetle-Spice-932112372-Quarter-1.jpg?v=1721151516,13,"['Beetle / Spice', 'Zion Spice / Asphalt', 'Dark Khaki / Navy', 'Sea Pine / Blur Camo', 'Black / Mustard', 'Sahara / Fire Brick', 'Sea Pine / Mustard', 'Bone White / Black', 'Sea Pine', 'Forest / Khaki', 'Sage / Pond Blue', 'Khaki / Black', 'Black']",,20 L,"15""",0,0,99.0,"['backpack style', 'backpacks', 'collection: Mountain', 'collection: Rover', 'coming-soon', 'diaper', 'hiking backpacks', 'laptop backpacks', 'new-color', 'packfast', 'work backpacks', 'YGroup_roverpack']","   
         With its timeless styling and durable build, the Rover Pack Classic is our most iconic daypack silhouette. Designed for versatility in town or at the trailhead, this durable recycled nylon pack will hold up in any environment and stand out in all of them.        Description         
The bag that put us on the map. The Rover Pack Classic has a tough 1000D recycled nylon base and lightweight, water-resistant pack cloth upper with a cinch top closure. An exterior front pocket and top flap pocket give quick access to smaller items and internal laptop sleeve keeps your computer secure. Expandable side pockets hold your water bottle or extra gear.  Spacious main compartment Internal laptop sleeve Large zippered front pocket 
        Features &amp; Specs         
 Spacious main compartment Flap top with dual side-release buckle closures Drawstring cinch closure Padded internal sleeve fits most 15” laptops Large zippered top flap pocket Large bottom zippered pocket Adjustable side water bottle pockets Dual side compression straps Spacer mesh shoulder straps Top carry handle Heavy-duty YKK zippers PackFast™ Travel Bag attachment loops  Materials: 1000D recycled nylon, 420D recycled nylon, 210D recycled nylon Dimensions: 11""w x 17""h x 4.5""d Volume: 1220 cu. in. / 20 L Made in Vietnam
        Sustainability          Fair Wear certified production, meeting fair labor standards for the safety, health, and wellness of employees. 100% recycled nylon with high abrasion resistance, equating to a longer product lifespan. Fabrics from certified dye mills, ensuring the chemical composition of textile products consists of healthy and safe materials. YKK heavy-duty zippers for durability. MAP Guarantee™ Repairs Program.          "
362,Topo Designs,Rover Pack Mini,https://cdn.shopify.com/s/files/1/0277/0693/files/FW24-RoverpackMini-darkkhaki-navy-angle-Shopify.jpg?v=1721150580,8,"['Dark Khaki / Navy', 'Beetle / Spice', 'Navy / Mustard', 'Sea Pine', 'Rose', 'Rose / Geode Green', 'Black', 'Pond Blue / Sage']",,10 L,"13.5""",0,0,69.0,"['backpack style', 'backpacks', 'collection: Rover', 'coming-soon', 'diaper', 'hiking backpacks', 'new-color', 'packfast']","   
         In a range of colors as bold and versatile as your interests, the Rover Pack Mini has a compact footprint but delivers a big punch. All of the functionality and versatility of our iconic Rover Pack is scaled down into a bright, statement-making bag that’s the perfect size for errands around town or days at your favorite festival.         Description         
The next small thing. The Rover Pack Mini is made from water-resistant recycled nylons with a cinch top closure. An exterior front pocket and top flap pocket give quick access to smaller items and an internal tablet sleeve keeps your tech secure. Side slip pockets can easily hold snacks or extra gear.  Main compartment Internal tablet sleeve Zippered front pocket 
        Features &amp; Specs         
 Flap top with dual side-release buckle closures Drawstring cinch closure access to main compartment Padded internal sleeve fits most tablets Zippered top flap pocket Bottom zippered pocket Side slip pockets Dual side compression straps Spacer mesh shoulder straps Top carry handle Heavy-duty YKK zippers PackFast™ Travel Bag attachment loops  Materials: 420D recycled nylon pack cloth, 210D recycled nylon pack cloth liner Dimensions: 13.5""h x 8.5""w x 3.75""d Volume: 610 cu. In. / 10 L Made in Vietnam
        Sustainability          Fair Wear certified production, meeting fair labor standards for the safety, health, and wellness of employees. 100% recycled nylon with high abrasion resistance, equating to a longer product lifespan. Fabrics from certified dye mills, ensuring the chemical composition of textile products consists of healthy and safe materials. YKK heavy-duty zippers for durability. MAP Guarantee™ Repairs Program.          "
363,Topo Designs,Rover Pack Tech,https://cdn.shopify.com/s/files/1/0277/0693/products/Rover-Pack-Tech-Black-1.jpg?v=1709757940,3,"['Charcoal', 'Black', 'Navy']",,24.3 L,"00""",0,0,129.0,"['backpack style', 'backpacks', 'carry on', 'collection: Global', 'collection: Rover', 'diaper', 'hiking backpacks', 'laptop backpacks', 'packfast', 'work backpacks']","          
  The Rover Pack Tech is built to work wherever you do. Sleek design meets upgraded materials &amp; technical features. Constructed from 100% recycled nylon for sustainability and durability, this everyday backpack features an external padded laptop sleeve, internal laptop sleeve, expandable water bottle pockets, and a comfortable RidgeBack™️ molded back panel. Topped off with front daisy chain webbing for attaching bike lights or gear, coated #10 YKK zippers for weather resistance, and color-matched hardware make this bag our most dialed daily carry.        Description         
Technically the best. The Rover Pack Tech is made from tough recycled 1000D nylon with a cinch top closure. An exterior front pocket and top flap pocket give quick access to smaller items and an external padded laptop sleeve holds your computer secure. A large internal sleeve can be used for notebooks, a laptop or other gear. Expandable side pockets hold your water bottle in place.  Spacious main compartment External padded laptop sleeve fits most 15"" laptops Large zippered front pocket 
        Features &amp; Specs         
 Spacious, fully padded main compartment Flat top with dual ladder lock buckle closures Drawstring cinch closure Padded base Internal laptop sleeve fits most 15” laptops External padded laptop sleeve fits most 15” laptops Large zippered front compartment Daisy chain at front for gear attachment  Color matched woven label Color matched hardware Coated heavy duty #10 YKK zippers  RidgeBack™️ back panel  Paracord with reflective ticking  PackFast™️ Travel Bag attachment loops  Materials: 1000D recycled nylon, 420D recycled nylon,210D recycled nylon liner Dimensions: 17""h x 11""w x 5""d Volume: 1482 cu. in. / 24.3 L Made in Vietnam
        Sustainability          Fair Wear certified production, meeting fair labor standards for the safety, health, and wellness of employees. 100% recycled nylon with high abrasion resistance, equating to a longer product lifespan. Fabrics from certified dye mills, ensuring the chemical composition of textile products consists of healthy and safe materials. YKK heavy-duty zippers for durability. MAP Guarantee™ Repairs Program.          "
